file_name,raw_text,label,audio_file
0020_000028,"She had said, so that one could keep up a conversation!",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Neutral/0020_000028.wav
0017_000352,"I did go, and made many prisoners.",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000352.wav
0012_001718,The name of the song is called haddocks.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001718.wav
0017_000587,What would they do at the end of the year?,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000587.wav
0019_000779,All my gum tips gone as well.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Happy/0019_000779.wav
0012_001067,Why has this egg not broken?,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001067.wav
0017_000998,She come back to the valley.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Happy/0017_000998.wav
0014_000007,I'm as bad as I can be.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Neutral/0014_000007.wav
0019_001302,I am run off my feet.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001302.wav
0016_001161,We nightly dance our heyday guise.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001161.wav
0016_001068,Then sadly it is much farther.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001068.wav
0020_001687,A voice said: Come in.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Surprise/0020_001687.wav
0014_001274,Do you know the lid opens?,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001274.wav
0015_000448,Said the witch.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Angry/0015_000448.wav
0016_001360,Why it is just like the round egg which sounds thin.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001360.wav
0012_001300,Her kind and firm glance.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001300.wav
0016_001260,It weighs seven point five kilogram.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001260.wav
0016_000603,I have a soothsayer.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000603.wav
0012_000613,She said in subdued voice.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000613.wav
0013_001089,Our thanks to God's oath.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Sad/0013_001089.wav
0011_000329,And his heart wagged with joy like a lamb's tail.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000329.wav
0014_001595,A boat put out-on the bay.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001595.wav
0013_001712,Father has yellow eyes.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001712.wav
0017_000239,This is the way that snakes always talk.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Neutral/0017_000239.wav
0019_001627,"Born once every one hundred years, dies in flames!",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001627.wav
0018_000077,But I saw you walking.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Neutral/0018_000077.wav
0016_000892,I have had to grow old.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Happy/0016_000892.wav
0016_000321,Called out the cloud.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000321.wav
0013_001605,Fear neither root nor sprout!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001605.wav
0012_001665,I've just shot a stag.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001665.wav
0015_001438,"Hold up my chin, slow and solid.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001438.wav
0019_001356,Please invite Tom if there is not requires.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001356.wav
0016_000959,The song is called Ways and Means.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Happy/0016_000959.wav
0011_000538,Now quicker the fiddle went.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Angry/0011_000538.wav
0020_000961,After a while he perceived both giants.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000961.wav
0017_000231,He told me that I ought to change.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Neutral/0017_000231.wav
0013_001588,Now quicker the fiddle went.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001588.wav
0011_000026,Let's make the noise like a snake.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000026.wav
0019_001702,Five hundred and one million right?,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001702.wav
0020_001538,But one requires the explorer to furnish proofs.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Surprise/0020_001538.wav
0015_001489,Let go of my top knot.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001489.wav
0015_000566,it isn't picked at all.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Angry/0015_000566.wav
0015_000741,I chose the right way.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000741.wav
0011_001708,Perhaps you think is a queer title for this chapter.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001708.wav
0014_001272,Ask god to help you.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001272.wav
0020_000865,"They were going fast, with a light clip.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000865.wav
0014_001725,She has no place for hot peper .,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001725.wav
0014_001616,it isn't picked at all.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001616.wav
0014_001523,I am from towel land.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001523.wav
0018_001369,How could I dig burrows with short toe nails?,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001369.wav
0016_000607,I would scoff at these followers.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000607.wav
0012_001496,I don't painted tiger.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001496.wav
0020_000820,Our King George is labour us.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000820.wav
0018_000127,Cos I know I had some honey.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Neutral/0018_000127.wav
0015_001381,She'll be feverish after so much thinking.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001381.wav
0020_001122,"How are you, dear child?",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001122.wav
0020_001251,"A lady, is on Alice's lap!",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001251.wav
0017_000816,"No, I burst the balloon!",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Happy/0017_000816.wav
0015_000928,It says no way! shouted Daisy.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000928.wav
0019_001675,You shouldn't have pricked him with your horn.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001675.wav
0014_000818,Look out! said Alice.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_000818.wav
0020_000847,And there you'll find a snap dragon fly.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000847.wav
0018_000764,And we are so thirsty!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Happy/0018_000764.wav
0011_000025,She is now choosing skirt to wear.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000025.wav
0012_000593,And has you slain him?,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000593.wav
0019_000227,"Born once every one hundred years, dies in flames!",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Neutral/0019_000227.wav
0011_001414,Annie please please don't hurt me!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001414.wav
0016_001007,I owe them five hundred dollars.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Happy/0016_001007.wav
0012_001316,We may join with that power.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001316.wav
0016_000615,I've just shot a stag.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000615.wav
0019_000545,A boat put out-on the bay.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000545.wav
0016_000942,Give me your hand or I will cry harder than before.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Happy/0016_000942.wav
0018_000045,The nastiest things they saw were the cobwebs.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Neutral/0018_000045.wav
0011_001695,I know how to obey orders.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001695.wav
0017_000467,They were children of mine.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000467.wav
0015_000810,Act drop second act scene.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000810.wav
0014_000617,Chapter eleven on the doorstep.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Angry/0014_000617.wav
0016_001281,He told me that I ought to change.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001281.wav
0013_001000,Six was half way down the room.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Happy/0013_001000.wav
0013_001173,I am from towel land.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Sad/0013_001173.wav
0011_000887,An hour out of Guildford town.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Happy/0011_000887.wav
0011_001246,Clear are your eyes and bright your breath!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001246.wav
0020_001723,Why did I wake up!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Surprise/0020_001723.wav
0017_000906,Still you owe it a duty.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Happy/0017_000906.wav
0018_001735,But things haven't change yet.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Surprise/0018_001735.wav
0017_000228,It says no way! shouted Daisy.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Neutral/0017_000228.wav
0014_001401,"The nine the eggs, I keep.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001401.wav
0012_000887,An hour out of Guildford town.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000887.wav
0014_000246,We can not do it sir.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Neutral/0014_000246.wav
0017_001157,Tom and Michael woke up next morning.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Sad/0017_001157.wav
0012_000966,We may join with that power.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000966.wav
0015_000701,"The nine the eggs, I keep.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000701.wav
0011_001685,"The straw, charcoal and the pea.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001685.wav
0015_001393,And what does it mean?,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001393.wav
0018_001687,A voice said: Come in.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Surprise/0018_001687.wav
0015_000392,She may mind ye of her.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Angry/0015_000392.wav
0016_001322,No admittance except on party business.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001322.wav
0017_000685,But things haven't change yet.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000685.wav
0018_000919,But the tune isn't his own invention.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Happy/0018_000919.wav
0019_000722,And what are doves. And what are doves.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Happy/0019_000722.wav
0012_000079,All my gum tips gone as well.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Neutral/0012_000079.wav
0011_000158,it looks much better.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000158.wav
0014_000888,Now quicker the fiddle went.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_000888.wav
0019_001710,Why it is just like the round egg which sounds thin.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001710.wav
0012_000876,"She just smiled calmly, mother knows that is the best smile.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000876.wav
0016_000302,Five hundred and one million right?,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000302.wav
0016_001409,On the twenty second of last march.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Surprise/0016_001409.wav
0017_001250,That cloth does not look worth much!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Sad/0017_001250.wav
0018_000048,"You are not a runaway,who are you?",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Neutral/0018_000048.wav
0012_001267,You cruelty shall cost your life !,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001267.wav
0017_001294,Off for the prison ship.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Sad/0017_001294.wav
0013_001482,A fair jaw cracker dwarf language must be!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001482.wav
0016_000075,I'd far rather go without them than eat them!,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000075.wav
0012_001562,I lent george three pounds.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001562.wav
0018_000358,That was his chief thought.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000358.wav
0015_000705,Clear than clear water!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000705.wav
0012_000908,"However, somebody killed something.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000908.wav
0019_001377,It's part of my secret.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001377.wav
0013_000121,Finn and the fairy shoemaker.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Neutral/0013_000121.wav
0014_001141,We expected Tom would jump for joy.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001141.wav
0015_000759,Zero four three a silver shilling is journey.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000759.wav
0014_000640,There goes the shawl again!,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Angry/0014_000640.wav
0020_000191,I make her quite nervy at times.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Neutral/0020_000191.wav
0019_001408,That was his chief thought.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001408.wav
0013_000711,Chapter ten a warm welcome.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Happy/0013_000711.wav
0016_001695,I know how to obey orders.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Surprise/0016_001695.wav
0016_001576,"She just smiled calmly, mother knows that is the best smile.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Surprise/0016_001576.wav
0020_001017,At length they came to a sharp bend.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_001017.wav
0011_001438,"Hold up my chin, slow and solid.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001438.wav
0012_000239,This is the way that snakes always talk.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Neutral/0012_000239.wav
0020_001116,Shall we let Barbara in?,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001116.wav
0011_001171,Finn and the fairy shoemaker.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001171.wav
0014_001046,I am going to back home.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_001046.wav
0016_001492,Does the one that wins get the crowned?,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Surprise/0016_001492.wav
0015_000043,Story twenty nine a boy and a monkey.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000043.wav
0018_001370,Goat Billy asked the old Chinese guy.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001370.wav
0018_001086,How I hate this foul pool!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001086.wav
0016_000136,She has eaten the tapioca all-of it.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000136.wav
0012_000644,Now I understand.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000644.wav
0019_000516,They ate beef at the butcher shop.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000516.wav
0019_001376,They are made of wood.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001376.wav
0015_000036,How I hate this foul pool!,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000036.wav
0020_000757,Hannibal come to see you.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000757.wav
0015_000786,And tick a tack too.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000786.wav
0011_000947,She and i are running a neck and neck race.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Happy/0011_000947.wav
0014_001371,Called out the cloud.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001371.wav
0016_000907,"What am I, I'm a racer, son of god.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Happy/0016_000907.wav
0013_000448,Said the witch.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000448.wav
0015_000727,Monster made a deep bow.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000727.wav
0014_000472,Am I an absolute pauper?,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Angry/0014_000472.wav
0011_000315,It's to say how  you do with Tom's answer.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000315.wav
0019_000039,Our thanks to God's oath.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Neutral/0019_000039.wav
0020_001201,All the way to China is home.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001201.wav
0012_000623,I'd just as soon swim your way as others do.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000623.wav
0012_000763,Asteroid three hundred and twenty five.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000763.wav
0013_000998,She come back to the valley.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Happy/0013_000998.wav
0012_000474,"You know, answers to the name of Tom's son.",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000474.wav
0019_000655,The fisherman and his wife see George every day.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000655.wav
0014_001708,Perhaps you think that is a queer title for this chapter.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001708.wav
0015_001709,"He owed mister Lawson, I can't tell you how.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001709.wav
0018_000696,I am going to back home.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000696.wav
0015_001347,How Tom and Jerry went to visit mister Sam.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001347.wav
0011_001284,"Hurry up, hurry up!",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001284.wav
0019_000159,Such tunes are joy to a dancing fay.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Neutral/0019_000159.wav
0018_001603,I was not grabbed.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Surprise/0018_001603.wav
0016_000592,Give me your hand or I will cry harder than before.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000592.wav
0019_001145,Aha what i have we here?,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001145.wav
0014_000009,On the twenty second of last march.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Neutral/0014_000009.wav
0013_001300,Her kind and firm glance.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Sad/0013_001300.wav
0014_000190,And they were sandy yellow brownish all over.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Neutral/0014_000190.wav
0019_000679,And his heart wagged with joy like a lamb's tail.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000679.wav
0012_001050,Do you have anything in mind?,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_001050.wav
0013_000456,I guess it's a choice feast.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000456.wav
0018_000652,Five hundred and one million right?,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000652.wav
0011_001372,A special pot too.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001372.wav
0014_000145,Reed by the living pool!,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Neutral/0014_000145.wav
0012_000933,Why should i care though David's lips were twitching?,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000933.wav
0018_000548,I'd shoot myself. a pause.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000548.wav
0015_000749,Then we all say aha!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000749.wav
0011_000644,Now I understand.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Angry/0011_000644.wav
0011_000417,"I suppose no, it doesn't!",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Angry/0011_000417.wav
0014_001224,I pay half a crown a week extra.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001224.wav
0013_001474,Come on my jack in the boxes!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001474.wav
0017_000898,I'd shoot myself. a pause.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Happy/0017_000898.wav
0018_000428,The art quite safe with me.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000428.wav
0020_000527,Tom fell with a cloven head.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Angry/0020_000527.wav
